CustomerID,LastPurchaseDate,Frequency,Monetary,TotalTransactions,AvgTransactionValue,Country,Region,Recency,R_Score,F_Score,M_Score,RFM_Score,RFM_Total,Segment,Historical_CLV,Predicted_CLV
15694,2025-01-12 11:54:00,4,1245.12,23,54.13565217391304,United Kingdom,South East,47,2,5,5,255,12,About To Sleep,1245.12,173.23408695652174
13108,2024-12-01 10:35:00,1,350.05999999999995,10,35.00599999999999,United Kingdom,South West,89,1,2,3,123,6,Hibernating,350.05999999999995,14.002399999999998
15658,2025-02-02 12:12:00,2,576.4,24,24.016666666666666,United Kingdom,London,26,4,4,4,444,12,Champions,576.4,76.85333333333334
17287,2024-12-06 12:43:00,2,222.7,22,10.122727272727273,United Kingdom,West Midlands,84,1,4,2,142,7,Lost,222.7,8.09818181818182
15544,2025-02-24 10:29:00,3,1199.1199999999997,84,14.275238095238091,United Kingdom,North West,4,5,5,5,555,15,Champions,1199.1199999999997,85.65142857142854
16510,2024-12-01 13:39:00,1,248.10000000000002,13,19.084615384615386,United Kingdom,London,89,1,2,2,122,5,Hibernating,248.10000000000002,7.633846153846155
16781,2024-12-01 14:26:00,1,311.24999999999994,17,18.30882352941176,United Kingdom,London,89,1,2,2,122,5,Hibernating,311.24999999999994,7.323529411764705
17685,2025-02-03 14:58:00,4,1186.22,41,28.93219512195122,United Kingdom,London,25,4,5,5,455,14,Champions,1186.22,185.1660487804878
13138,2024-12-01 15:03:00,1,193.23000000000002,14,13.802142857142858,United Kingdom,East of England,89,1,2,2,122,5,Hibernating,193.23000000000002,5.520857142857143
15574,2024-12-15 12:48:00,3,590.1500000000002,159,3.7116352201257876,United Kingdom,South East,75,2,5,4,254,11,About To Sleep,590.1500000000002,8.90792452830189
12971,2025-02-23 09:05:00,17,1675.5700000000004,61,27.468360655737712,United Kingdom,West Midlands,5,5,5,5,555,15,Champions,1675.5700000000004,933.9242622950821
16754,2024-12-01 17:38:00,1,518.4,1,518.4,United Kingdom,South East,88,1,2,3,123,6,Hibernating,518.4,207.36
14236,2024-12-01 18:49:00,1,189.3,3,63.1,United Kingdom,South East,88,1,2,2,122,5,Hibernating,189.3,25.240000000000002
17396,2024-12-02 09:45:00,1,397.5,3,132.5,United Kingdom,North West,88,1,2,3,123,6,Hibernating,397.5,53.0
13370,2024-12-02 10:26:00,1,754.8700000000003,39,19.355641025641035,United Kingdom,Yorkshire,88,1,2,4,124,7,Hibernating,754.8700000000003,7.742256410256414
17884,2025-01-31 11:08:00,3,602.8399999999998,93,6.482150537634406,United Kingdom,London,28,3,5,4,354,12,Loyal Customers,602.8399999999998,23.33574193548386
16477,2025-01-23 09:25:00,3,961.71,59,16.300169491525423,United Kingdom,London,36,3,5,5,355,13,Loyal Customers,961.71,58.68061016949152
16725,2025-02-09 16:52:00,7,781.0200000000003,151,5.172317880794704,United Kingdom,North West,19,4,5,4,454,13,Champions,781.0200000000003,57.929960264900686
13069,2025-02-03 16:34:00,6,1240.09,138,8.986159420289855,United Kingdom,South West,25,4,5,5,455,14,Champions,1240.09,86.26713043478262
16241,2025-01-03 15:50:00,2,438.0299999999999,71,6.169436619718309,United Kingdom,London,56,2,4,3,243,9,About To Sleep,438.0299999999999,9.871098591549295
13269,2024-12-12 14:52:00,2,662.17,28,23.64892857142857,United Kingdom,Wales,78,1,4,4,144,9,At Risk,662.17,18.919142857142855
13506,2025-01-26 13:53:00,2,458.52000000000004,26,17.635384615384616,United Kingdom,East Midlands,33,3,4,3,343,10,Loyal Customers,458.52000000000004,42.32492307692308
15880,2024-12-04 13:00:00,1,343.28,105,3.269333333333333,United Kingdom,South East,86,1,2,3,123,6,Hibernating,343.28,1.3077333333333332
15048,2024-12-05 12:15:00,1,98.70000000000003,23,4.291304347826088,United Kingdom,South West,85,1,2,1,121,4,Hibernating,98.70000000000003,1.7165217391304353
14708,2024-12-05 12:23:00,1,419.06,12,34.92166666666667,United Kingdom,South East,85,1,2,3,123,6,Hibernating,419.06,13.968666666666667
17259,2024-12-05 12:55:00,1,381.64,87,4.386666666666667,United Kingdom,London,85,1,2,3,123,6,Hibernating,381.64,1.7546666666666668
15984,2025-02-22 16:23:00,3,335.53999999999996,30,11.184666666666665,United Kingdom,London,6,5,5,3,553,13,Loyal Customers,335.53999999999996,67.10799999999999
14487,2024-12-05 13:22:00,1,125.10000000000002,13,9.623076923076924,United Kingdom,East of England,85,1,2,1,121,4,Hibernating,125.10000000000002,3.84923076923077
13495,2024-12-14 11:32:00,2,865.4300000000001,22,39.33772727272728,United Kingdom,South East,76,2,4,4,244,10,About To Sleep,865.4300000000001,62.94036363636365
17812,2024-12-05 15:27:00,1,217.55000000000004,33,6.592424242424244,United Kingdom,London,85,1,2,2,122,5,Hibernating,217.55000000000004,2.6369696969696976
15002,2025-02-15 10:25:00,3,1147.5900000000001,75,15.301200000000001,United Kingdom,West Midlands,13,4,5,5,455,14,Champions,1147.5900000000001,73.44576
17675,2025-02-22 15:53:00,6,3646.7399999999993,89,40.97460674157303,United Kingdom,West Midlands,6,5,5,5,555,15,Champions,3646.7399999999993,491.6952808988763
16904,2025-02-13 14:14:00,4,632.41,97,6.519690721649484,United Kingdom,West Midlands,15,4,5,4,454,13,Champions,632.41,41.7260206185567
13786,2024-12-06 13:53:00,1,230.4,7,32.91428571428572,United Kingdom,South East,84,1,2,2,122,5,Hibernating,230.4,13.165714285714287
16125,2024-12-06 15:48:00,1,289.35,13,22.25769230769231,United Kingdom,Yorkshire,84,1,2,2,122,5,Hibernating,289.35,8.903076923076924
16779,2025-02-07 14:15:00,6,2066.15,82,25.196951219512197,United Kingdom,West Midlands,21,4,5,5,455,14,Champions,2066.15,241.8907317073171
18077,2025-01-24 10:38:00,3,711.46,63,11.293015873015873,United Kingdom,West Midlands,35,3,5,4,354,12,Loyal Customers,711.46,40.65485714285714
15021,2024-12-07 12:17:00,1,205.63999999999996,53,3.879999999999999,United Kingdom,London,83,1,2,2,122,5,Hibernating,205.63999999999996,1.5519999999999996
15498,2025-01-23 12:13:00,5,3504.64,162,21.633580246913578,United Kingdom,London,36,3,5,5,355,13,Loyal Customers,3504.64,129.80148148148146
17722,2025-01-18 11:50:00,2,1743.5800000000002,75,23.247733333333336,United Kingdom,North West,41,3,4,5,345,12,Loyal Customers,1743.5800000000002,55.794560000000004
17324,2025-01-11 11:21:00,2,702.23,17,41.307647058823534,United Kingdom,South East,48,2,4,4,244,10,About To Sleep,702.23,66.09223529411766
14051,2025-02-24 15:37:00,6,3126.3600000000006,52,60.1223076923077,United Kingdom,North West,4,5,5,5,555,15,Champions,3126.3600000000006,721.4676923076925
16385,2024-12-07 12:56:00,1,148.23000000000002,21,7.05857142857143,United Kingdom,London,83,1,2,1,121,4,Hibernating,148.23000000000002,2.823428571428572
13455,2024-12-07 13:11:00,1,692.9399999999999,30,23.098,United Kingdom,East Midlands,83,1,2,4,124,7,Hibernating,692.9399999999999,9.2392
14217,2025-01-31 14:29:00,4,378.8,21,18.038095238095238,United Kingdom,South West,28,3,5,3,353,11,Loyal Customers,378.8,86.58285714285714
13649,2024-12-07 14:46:00,1,197.8,15,13.186666666666667,United Kingdom,South West,83,1,2,2,122,5,Hibernating,197.8,5.2746666666666675
17894,2025-02-26 14:49:00,6,867.8499999999998,144,6.026736111111109,United Kingdom,West Midlands,2,5,5,4,554,14,Champions,867.8499999999998,72.32083333333331
13140,2024-12-07 15:12:00,1,159.51000000000002,16,9.969375000000001,United Kingdom,South East,83,1,2,1,121,4,Hibernating,159.51000000000002,3.9877500000000006
14299,2025-01-24 14:44:00,4,1565.9399999999998,24,65.24749999999999,United Kingdom,London,35,3,5,5,355,13,Loyal Customers,1565.9399999999998,313.18799999999993
18071,2024-12-08 10:33:00,1,258.95000000000005,14,18.496428571428574,United Kingdom,East of England,82,1,2,2,122,5,Hibernating,258.95000000000005,7.3985714285714295
15856,2025-02-10 15:56:00,4,4360.209999999999,73,59.72890410958903,United Kingdom,South West,18,4,5,5,455,14,Champions,4360.209999999999,382.26498630136985
16795,2024-12-08 14:08:00,1,414.88000000000005,66,6.286060606060607,United Kingdom,London,82,1,2,3,123,6,Hibernating,414.88000000000005,2.514424242424243
17339,2024-12-08 14:44:00,1,60.0,4,15.0,United Kingdom,West Midlands,82,1,2,1,121,4,Hibernating,60.0,6.0
16265,2025-02-17 13:32:00,4,2442.8400000000015,121,20.188760330578525,United Kingdom,London,11,5,5,5,555,15,Champions,2442.8400000000015,161.5100826446282
16499,2024-12-13 13:31:00,2,365.45,19,19.23421052631579,United Kingdom,East of England,77,1,4,3,143,8,At Risk,365.45,15.387368421052631
14037,2024-12-09 11:39:00,1,111.80000000000003,26,4.300000000000001,United Kingdom,London,81,1,2,1,121,4,Hibernating,111.80000000000003,1.7200000000000004
12989,2025-02-13 14:39:00,3,1914.1,9,212.67777777777778,United Kingdom,North West,15,4,5,5,455,14,Champions,1914.1,1020.8533333333334
13787,2024-12-09 14:45:00,1,106.4,7,15.200000000000001,United Kingdom,South East,81,1,2,1,121,4,Hibernating,106.4,6.080000000000001
17236,2025-02-12 11:22:00,3,445.37,38,11.720263157894736,United Kingdom,South West,16,4,5,3,453,12,Loyal Customers,445.37,56.25726315789474
15547,2025-02-26 13:52:00,4,1427.730000000001,154,9.270974025974033,United Kingdom,East Midlands,2,5,5,5,555,15,Champions,1427.730000000001,74.16779220779226
15854,2025-01-31 13:55:00,3,747.3,25,29.892,United Kingdom,South East,28,3,5,4,354,12,Loyal Customers,747.3,107.6112
14565,2024-12-12 13:25:00,1,1167.4100000000005,54,21.618703703703712,United Kingdom,North West,78,1,2,5,125,8,Hibernating,1167.4100000000005,8.647481481481485
17524,2024-12-12 14:32:00,1,145.0,6,24.166666666666668,United Kingdom,East of England,78,1,2,1,121,4,Hibernating,145.0,9.666666666666668
17890,2025-01-20 11:19:00,2,602.0900000000005,94,6.405212765957452,United Kingdom,South West,39,3,4,4,344,11,Loyal Customers,602.0900000000005,15.372510638297884
13178,2025-02-16 12:55:00,2,1124.0,57,19.719298245614034,United Kingdom,North West,12,4,4,5,445,13,Champions,1124.0,63.10175438596491
17158,2024-12-13 13:03:00,1,413.7899999999999,25,16.551599999999997,United Kingdom,Wales,77,1,2,3,123,6,Hibernating,413.7899999999999,6.620639999999999
15384,2024-12-14 11:34:00,1,303.57,20,15.1785,United Kingdom,Yorkshire,76,2,2,2,222,6,About To Sleep,303.57,12.142800000000001
15822,2024-12-14 13:38:00,1,440.20000000000005,16,27.512500000000003,United Kingdom,South East,76,2,2,3,223,7,About To Sleep,440.20000000000005,22.010000000000005
17980,2024-12-14 15:50:00,1,295.2,15,19.68,United Kingdom,North West,76,2,2,2,222,6,About To Sleep,295.2,15.744
12980,2025-02-22 08:46:00,4,2834.9399999999996,9,314.9933333333333,United Kingdom,South East,6,5,5,5,555,15,Champions,2834.9399999999996,2519.9466666666663
14621,2024-12-15 13:00:00,1,305.7,16,19.10625,United Kingdom,London,75,2,2,2,222,6,About To Sleep,305.7,15.285
17288,2025-02-16 16:43:00,3,290.52,15,19.368,United Kingdom,West Midlands,12,4,5,2,452,11,Potential Loyalist,290.52,92.96640000000001
14709,2025-01-26 12:19:00,2,722.05,36,20.056944444444444,United Kingdom,London,33,3,4,4,344,11,Loyal Customers,722.05,48.13666666666666
15789,2024-12-15 14:35:00,1,351.3,25,14.052,United Kingdom,North East,75,2,2,3,223,7,About To Sleep,351.3,11.2416
13869,2025-01-29 15:54:00,2,897.8099999999995,71,12.645211267605626,United Kingdom,London,30,3,4,4,344,11,Loyal Customers,897.8099999999995,30.3485070422535
14146,2024-12-16 15:52:00,1,1241.43,35,35.46942857142857,United Kingdom,Wales,74,2,2,5,225,9,About To Sleep,1241.43,28.37554285714286
16153,2024-12-19 09:22:00,1,215.01000000000005,10,21.501000000000005,United Kingdom,North West,71,2,2,2,222,6,About To Sleep,215.01000000000005,17.200800000000005
13104,2024-12-19 11:58:00,1,101.76,1,101.76,United Kingdom,London,71,2,2,1,221,5,About To Sleep,101.76,81.40800000000002
17621,2025-01-30 13:07:00,2,901.78,15,60.11866666666666,United Kingdom,East Midlands,29,3,4,4,344,11,Loyal Customers,901.78,144.2848
15527,2025-01-27 12:07:00,2,580.3,27,21.49259259259259,United Kingdom,North West,32,3,4,4,344,11,Loyal Customers,580.3,51.582222222222214
13922,2024-12-22 10:38:00,1,172.24999999999997,7,24.607142857142854,United Kingdom,Scotland,68,2,2,1,221,5,About To Sleep,172.24999999999997,19.685714285714283
17457,2025-02-03 08:56:00,2,717.06,8,89.6325,United Kingdom,London,25,4,4,4,444,12,Champions,717.06,286.824
13253,2025-01-03 15:43:00,1,476.48,16,29.78,United Kingdom,South East,56,2,2,3,223,7,About To Sleep,476.48,23.824
16551,2025-01-06 10:24:00,1,311.07000000000005,11,28.279090909090915,United Kingdom,North West,53,2,2,2,222,6,About To Sleep,311.07000000000005,22.623272727272735
13750,2025-02-15 09:08:00,2,688.8,8,86.1,United Kingdom,North East,13,4,4,4,444,12,Champions,688.8,275.52
15139,2025-01-06 12:44:00,1,122.10000000000002,8,15.262500000000003,United Kingdom,North West,53,2,2,1,221,5,About To Sleep,122.10000000000002,12.210000000000003
13162,2025-01-08 10:43:00,1,753.2599999999998,37,20.358378378378372,United Kingdom,Yorkshire,51,2,2,4,224,8,About To Sleep,753.2599999999998,16.286702702702698
17800,2025-01-08 13:50:00,1,136.05,12,11.3375,United Kingdom,Scotland,51,2,2,1,221,5,About To Sleep,136.05,9.07
15281,2025-02-24 12:37:00,2,1014.5699999999998,62,16.364032258064512,United Kingdom,Scotland,4,5,4,5,545,14,Champions,1014.5699999999998,65.45612903225805
16034,2025-01-10 11:54:00,1,153.6,9,17.066666666666666,United Kingdom,London,49,2,2,1,221,5,About To Sleep,153.6,13.653333333333334
14209,2025-01-10 12:56:00,1,347.9500000000001,16,21.746875000000006,United Kingdom,London,49,2,2,3,223,7,About To Sleep,347.9500000000001,17.397500000000004
16655,2025-01-11 10:16:00,1,812.2500000000001,39,20.82692307692308,United Kingdom,London,48,2,2,4,224,8,About To Sleep,812.2500000000001,16.661538461538466
13246,2025-02-19 10:51:00,3,1083.5600000000004,64,16.930625000000006,United Kingdom,Wales,9,5,5,5,555,15,Champions,1083.5600000000004,101.58375000000004
13634,2025-01-15 15:30:00,1,361.99999999999983,38,9.52631578947368,United Kingdom,East Midlands,44,2,2,3,223,7,About To Sleep,361.99999999999983,7.621052631578944
17504,2025-02-22 14:40:00,2,787.43,36,21.873055555555553,United Kingdom,South East,6,5,4,4,544,13,Champions,787.43,87.49222222222221
17094,2025-01-20 13:09:00,1,301.99999999999994,14,21.571428571428566,United Kingdom,London,39,3,2,2,322,7,Promising,301.99999999999994,25.88571428571428
14692,2025-02-12 13:15:00,2,380.8500000000001,39,9.765384615384617,United Kingdom,Yorkshire,16,4,4,3,443,11,Loyal Customers,380.8500000000001,31.249230769230778
15167,2025-01-22 12:41:00,1,162.99999999999997,41,3.97560975609756,United Kingdom,South East,37,3,2,1,321,6,About To Sleep,162.99999999999997,4.770731707317072
15443,2025-01-22 13:25:00,1,437.70999999999987,51,8.582549019607841,United Kingdom,London,37,3,2,3,323,8,Promising,437.70999999999987,10.299058823529409
14068,2025-01-22 16:02:00,1,265.85,24,11.077083333333334,United Kingdom,East of England,37,3,2,2,322,7,Promising,265.85,13.2925
15497,2025-01-23 10:01:00,1,970.6,10,97.06,United Kingdom,London,36,3,2,5,325,10,Promising,970.6,116.472
18136,2025-01-23 12:08:00,1,288.99,18,16.055,United Kingdom,East Midlands,36,3,2,2,322,7,Promising,288.99,19.266
14534,2025-02-14 13:00:00,3,770.7300000000001,72,10.704583333333336,United Kingdom,North West,14,4,5,4,454,13,Champions,770.7300000000001,51.38200000000002
13703,2025-01-24 13:10:00,1,99.5,1,99.5,United Kingdom,North East,35,3,2,1,321,6,About To Sleep,99.5,119.39999999999999
13168,2025-02-19 15:06:00,2,841.23,101,8.3290099009901,United Kingdom,East Midlands,9,5,4,4,544,13,Champions,841.23,33.3160396039604
17515,2025-01-24 14:33:00,1,231.48,31,7.467096774193548,United Kingdom,London,35,3,2,2,322,7,Promising,231.48,8.960516129032257
13405,2025-01-25 09:27:00,1,160.05,6,26.675,United Kingdom,North West,34,3,2,1,321,6,About To Sleep,160.05,32.01
17075,2025-02-21 12:06:00,2,562.5999999999999,46,12.230434782608693,United Kingdom,London,7,5,4,4,544,13,Champions,562.5999999999999,48.92173913043477
16714,2025-01-25 13:46:00,2,1146.5299999999993,92,12.462282608695645,United Kingdom,North East,34,3,4,5,345,12,Loyal Customers,1146.5299999999993,29.909478260869548
15144,2025-01-30 13:17:00,1,378.3199999999999,19,19.911578947368415,United Kingdom,North West,29,3,2,3,323,8,Promising,378.3199999999999,23.893894736842096
14776,2025-01-30 13:17:00,1,558.3599999999999,22,25.379999999999995,United Kingdom,Yorkshire,29,3,2,4,324,9,Promising,558.3599999999999,30.455999999999992
17619,2025-01-30 14:18:00,1,218.52000000000004,77,2.8379220779220784,United Kingdom,London,29,3,2,2,322,7,Promising,218.52000000000004,3.405506493506494
17604,2025-01-30 15:09:00,1,136.24,27,5.045925925925927,United Kingdom,North West,29,3,2,1,321,6,About To Sleep,136.24,6.0551111111111116
15058,2025-02-12 11:13:00,3,478.06999999999994,77,6.208701298701298,United Kingdom,East Midlands,16,4,5,3,453,12,Loyal Customers,478.06999999999994,29.80176623376623
17035,2025-01-31 12:27:00,1,259.51,18,14.417222222222222,United Kingdom,West Midlands,28,3,2,2,322,7,Promising,259.51,17.300666666666665
14665,2025-02-15 10:34:00,3,731.66,41,17.845365853658535,United Kingdom,London,13,4,5,4,454,13,Champions,731.66,85.65775609756098
13824,2025-02-01 13:07:00,1,442.88,11,40.26181818181818,United Kingdom,West Midlands,27,3,2,3,323,8,Promising,442.88,48.314181818181815
18017,2025-02-01 13:57:00,1,165.0,1,165.0,United Kingdom,West Midlands,27,3,2,1,321,6,About To Sleep,165.0,198.0
17071,2025-02-02 08:18:00,1,308.55,17,18.150000000000002,United Kingdom,Yorkshire,26,4,2,2,422,8,Potential Loyalist,308.55,29.040000000000006
13394,2025-02-02 10:39:00,1,313.76,16,19.61,United Kingdom,London,26,4,2,3,423,9,Potential Loyalist,313.76,31.376
13800,2025-02-02 12:27:00,1,558.3199999999997,33,16.91878787878787,United Kingdom,North East,26,4,2,4,424,10,Potential Loyalist,558.3199999999997,27.070060606060593
17929,2025-02-03 11:40:00,1,196.20000000000002,2,98.10000000000001,United Kingdom,North West,25,4,2,2,422,8,Potential Loyalist,196.20000000000002,156.96000000000004
18172,2025-02-22 12:37:00,2,1978.3799999999997,59,33.531864406779654,United Kingdom,London,6,5,4,5,545,14,Champions,1978.3799999999997,134.12745762711862
14004,2025-02-23 09:28:00,1,900.0199999999999,29,31.0351724137931,United Kingdom,South West,5,5,2,4,524,11,Potential Loyalist,900.0199999999999,62.0703448275862
13118,2025-02-23 12:32:00,1,190.93,14,13.637857142857143,United Kingdom,North West,5,5,2,2,522,9,Potential Loyalist,190.93,27.275714285714287
15847,2025-02-23 16:46:00,1,180.68,9,20.075555555555557,United Kingdom,South East,5,5,2,1,521,8,Lost,180.68,40.15111111111111
12686,2024-12-02 09:51:00,1,89.14,7,12.734285714285715,France,International,88,1,2,1,121,4,Hibernating,89.14,5.093714285714286
12557,2025-01-10 11:39:00,2,1596.3200000000002,7,228.0457142857143,Spain,International,49,2,4,5,245,11,About To Sleep,1596.3200000000002,364.8731428571429
12763,2024-12-04 15:46:00,1,320.08,16,20.005,Japan,International,86,1,2,3,123,6,Hibernating,320.08,8.002
12808,2024-12-05 10:27:00,1,129.4,7,18.485714285714288,Portugal,International,85,1,2,1,121,4,Hibernating,129.4,7.394285714285715
12709,2025-01-24 13:37:00,3,2432.5899999999997,25,97.30359999999999,Germany,International,35,3,5,5,355,13,Loyal Customers,2432.5899999999997,350.29296
12441,2024-12-07 10:45:00,1,173.55,11,15.77727272727273,France,International,83,1,2,1,121,4,Hibernating,173.55,6.310909090909092
12621,2025-02-20 13:40:00,4,2918.89,84,34.748690476190475,Germany,International,8,5,5,5,555,15,Champions,2918.89,277.9895238095238
12494,2025-02-16 10:08:00,3,312.54999999999995,20,15.627499999999998,France,International,12,4,5,3,453,12,Loyal Customers,312.54999999999995,75.01199999999999
12429,2024-12-08 12:05:00,1,1281.5000000000002,20,64.07500000000002,Denmark,International,82,1,2,5,125,8,Hibernating,1281.5000000000002,25.63000000000001
17404,2025-01-27 10:00:00,2,5585.06,46,121.41434782608697,Sweden,International,32,3,4,5,345,12,Loyal Customers,5585.06,291.3944347826087
12423,2025-02-20 09:52:00,2,430.2399999999999,31,13.878709677419351,Belgium,International,8,5,4,3,543,12,Loyal Customers,430.2399999999999,55.514838709677406
12383,2025-01-11 14:10:00,2,1251.8799999999999,68,18.409999999999997,Belgium,International,48,2,4,5,245,11,About To Sleep,1251.8799999999999,29.455999999999996
12415,2025-02-14 09:52:00,3,20095.9,115,174.74695652173915,Australia,International,14,4,5,5,455,14,Champions,20095.9,838.7853913043481
12489,2025-01-06 13:13:00,1,334.92999999999995,15,22.328666666666663,France,International,53,2,2,3,223,7,About To Sleep,334.92999999999995,17.86293333333333
12651,2025-01-08 12:46:00,1,114.00000000000003,9,12.66666666666667,France,International,51,2,2,1,221,5,About To Sleep,114.00000000000003,10.133333333333336
12724,2025-01-10 15:00:00,1,154.9,11,14.081818181818182,France,International,49,2,2,1,221,5,About To Sleep,154.9,11.265454545454546
12359,2025-02-06 14:51:00,2,2386.4100000000003,96,24.858437500000004,Cyprus,International,22,4,4,5,445,13,Champions,2386.4100000000003,79.54700000000003
12388,2025-02-06 13:59:00,2,555.3500000000001,25,22.214000000000006,Australia,International,22,4,4,4,444,12,Champions,555.3500000000001,71.08480000000002
15661,2025-01-25 13:56:00,2,309.8,5,61.96,United Kingdom,West Midlands,34,3,4,2,342,9,Promising,309.8,148.704
17949,2025-02-22 09:54:00,3,864.0,3,288.0,United Kingdom,London,6,5,5,4,554,14,Champions,864.0,1728.0
16676,2025-01-05 13:00:00,1,464.82000000000005,29,16.028275862068966,United Kingdom,South West,54,2,2,3,223,7,About To Sleep,464.82000000000005,12.822620689655174
13764,2025-01-05 14:53:00,1,499.8899999999999,69,7.24478260869565,United Kingdom,London,54,2,2,3,223,7,About To Sleep,499.8899999999999,5.79582608695652
17730,2025-02-14 11:50:00,2,687.0399999999998,34,20.207058823529408,United Kingdom,West Midlands,14,4,4,4,444,12,Champions,687.0399999999998,64.66258823529411
14657,2025-01-16 15:19:00,1,416.0799999999999,62,6.710967741935483,United Kingdom,North East,43,2,2,3,223,7,About To Sleep,416.0799999999999,5.368774193548386
13310,2025-01-18 14:50:00,1,410.1800000000001,27,15.191851851851856,United Kingdom,London,41,3,2,3,323,8,Promising,410.1800000000001,18.230222222222228
15831,2025-01-18 14:52:00,1,309.94,17,18.23176470588235,United Kingdom,Yorkshire,41,3,2,2,322,7,Promising,309.94,21.878117647058822
15262,2025-01-19 12:16:00,1,178.95000000000002,10,17.895000000000003,United Kingdom,London,40,3,2,1,321,6,About To Sleep,178.95000000000002,21.474000000000004
14738,2025-01-26 14:10:00,1,204.77,11,18.615454545454547,United Kingdom,London,33,3,2,2,322,7,Promising,204.77,22.338545454545457
13552,2025-01-27 10:10:00,1,313.7,8,39.2125,United Kingdom,West Midlands,32,3,2,3,323,8,Promising,313.7,47.055
16755,2025-01-27 10:47:00,1,316.06000000000006,16,19.753750000000004,United Kingdom,South East,32,3,2,3,323,8,Promising,316.06000000000006,23.704500000000003
17329,2025-01-27 15:29:00,1,243.35999999999996,16,15.209999999999997,United Kingdom,East Midlands,32,3,2,2,322,7,Promising,243.35999999999996,18.251999999999995
17291,2025-02-03 13:04:00,1,550.8000000000001,1,550.8000000000001,United Kingdom,South East,25,4,2,4,424,10,Potential Loyalist,550.8000000000001,881.2800000000002
14410,2025-02-06 09:36:00,1,137.65000000000003,8,17.206250000000004,United Kingdom,London,22,4,2,1,421,7,Lost,137.65000000000003,27.53000000000001
17774,2025-02-06 13:13:00,1,219.99000000000004,26,8.461153846153847,United Kingdom,South West,22,4,2,2,422,8,Potential Loyalist,219.99000000000004,13.537846153846155
14048,2025-02-06 14:53:00,1,409.9299999999999,85,4.82270588235294,United Kingdom,North West,22,4,2,3,423,9,Potential Loyalist,409.9299999999999,7.716329411764704
15753,2025-02-07 12:41:00,1,79.2,1,79.2,United Kingdom,West Midlands,21,4,2,1,421,7,Lost,79.2,126.72000000000001
17512,2025-02-21 09:13:00,3,651.2099999999999,30,21.706999999999997,United Kingdom,South East,7,5,5,4,554,14,Champions,651.2099999999999,130.242
15406,2025-02-10 16:20:00,1,252.2899999999999,43,5.86720930232558,United Kingdom,North West,18,4,2,2,422,8,Potential Loyalist,252.2899999999999,9.387534883720928
14631,2025-02-13 09:31:00,1,309.49999999999994,12,25.79166666666666,United Kingdom,Yorkshire,15,4,2,2,422,8,Potential Loyalist,309.49999999999994,41.26666666666666
13157,2025-02-13 14:03:00,1,197.82,11,17.983636363636364,United Kingdom,South East,15,4,2,2,422,8,Potential Loyalist,197.82,28.773818181818186
14644,2025-02-13 14:14:00,1,187.50000000000003,8,23.437500000000004,United Kingdom,East of England,15,4,2,2,422,8,Potential Loyalist,187.50000000000003,37.50000000000001
17612,2025-02-14 10:40:00,1,305.46000000000004,18,16.970000000000002,United Kingdom,South West,14,4,2,2,422,8,Potential Loyalist,305.46000000000004,27.152000000000005
14035,2025-02-14 12:48:00,1,301.59999999999997,11,27.418181818181814,United Kingdom,South East,14,4,2,2,422,8,Potential Loyalist,301.59999999999997,43.86909090909091
14760,2025-02-14 16:27:00,1,89.2,5,17.84,United Kingdom,South East,14,4,2,1,421,7,Lost,89.2,28.544
16126,2025-02-15 11:18:00,1,891.3500000000001,22,40.5159090909091,United Kingdom,South East,13,4,2,4,424,10,Potential Loyalist,891.3500000000001,64.82545454545456
13414,2025-02-15 12:13:00,1,390.0,1,390.0,United Kingdom,London,13,4,2,3,423,9,Potential Loyalist,390.0,624.0
18257,2025-02-21 11:05:00,2,363.80000000000007,16,22.737500000000004,United Kingdom,South East,7,5,4,3,543,12,Loyal Customers,363.80000000000007,90.95000000000002
13018,2025-02-23 13:46:00,2,642.4499999999999,37,17.36351351351351,United Kingdom,South East,5,5,4,4,544,13,Champions,642.4499999999999,69.45405405405404
14754,2025-02-16 12:21:00,1,228.27000000000004,15,15.218000000000002,United Kingdom,West Midlands,12,4,2,2,422,8,Potential Loyalist,228.27000000000004,24.348800000000004
13012,2025-02-17 09:43:00,1,377.27000000000004,19,19.856315789473687,United Kingdom,London,11,5,2,3,523,10,Potential Loyalist,377.27000000000004,39.712631578947374
13489,2025-02-22 13:43:00,2,235.68,7,33.66857142857143,United Kingdom,East Midlands,6,5,4,2,542,11,Potential Loyalist,235.68,134.67428571428573
15755,2025-02-17 11:53:00,1,314.68,19,16.562105263157896,United Kingdom,North East,11,5,2,3,523,10,Potential Loyalist,314.68,33.12421052631579
13301,2025-02-19 13:13:00,1,173.91,20,8.6955,United Kingdom,North West,9,5,2,1,521,8,Lost,173.91,17.391
14803,2025-02-19 13:21:00,1,542.15,14,38.725,United Kingdom,West Midlands,9,5,2,4,524,11,Potential Loyalist,542.15,77.45
18094,2025-02-20 08:50:00,1,504.7199999999999,16,31.544999999999995,United Kingdom,South East,8,5,2,3,523,10,Potential Loyalist,504.7199999999999,63.08999999999999
13477,2025-02-20 12:29:00,1,185.4,12,15.450000000000001,United Kingdom,North West,8,5,2,2,522,9,Potential Loyalist,185.4,30.900000000000002
15065,2025-02-20 12:54:00,1,773.6600000000001,48,16.11791666666667,United Kingdom,Yorkshire,8,5,2,4,524,11,Potential Loyalist,773.6600000000001,32.23583333333334
